Department,Region,Revenue,Revenue Goal,Margin,Margin Goal,Date,Sales Quantity,Customers,KPi Achieved
Sales Training,Sumatra,12098.45,4082.02,0.51,0.33,2018-02-05,75,282,YES
Strategic Partnerships,Kalimantan,11269.46,12118.43,0.27,0.34,2018-02-05,72,227,NO
Sales Support,Papua,12131.5,7674.93,0.22,0.33,2018-02-05,80,287,YES
Retail Sales,Sulawesi,18884.36,8173.73,0.18,0.16,2018-02-05,165,489,YES
E-commerce Sales,NTB,4416.95,5478.21,0.17,0.25,2018-02-05,26,39,NO
Enterprise Sales,Bali,9853.4,2609.3,0.17,0.17,2018-02-05,54,212,YES
International Sales,Jawa,9230.94,9758.32,0.37,0.29,2018-02-05,65,253,NO
Sales Administration,Sumatra,3532.39,2084.98,0.54,0.5,2018-02-05,24,106,YES
Sales Engineering,Kalimantan,2114.84,3244.12,0.41,0.4,2018-02-05,11,17,NO
Sales Operations,Papua,14911.85,7326.04,0.08,0.17,2018-02-06,107,409,YES
Inside Sales,Sulawesi,6712.76,9009.47,0.1,0.24,2018-02-06,35,48,NO
Outside Sales,NTB,13162.55,4801.93,0.27,0.22,2018-02-06,86,210,YES
Account Management,Bali,12347.1,2258.26,0.27,0.17,2018-02-06,71,202,YES
Business Development,Jawa,5101.22,5624.8,0.22,0.2,2018-02-06,30,76,NO
Sales Enablement,Sumatra,5012.28,2517.41,0.24,0.58,2018-02-06,30,72,YES
Channel Sales,Kalimantan,3854.27,3364.24,0.48,0.58,2018-02-06,20,79,YES
Key Accounts,Papua,11487.08,13717.69,0.26,0.31,2018-02-06,81,363,NO
Sales Analytics,Sulawesi,20763.05,9610.11,0.39,0.32,2018-02-06,137,209,YES
Customer Success,NTB,14757.66,9846.99,0.22,0.23,2018-02-06,90,180,YES
Sales Training,Bali,10568.63,4841.21,0.21,0.33,2018-02-06,65,270,YES
Strategic Partnerships,Jawa,17621.35,9567.43,0.48,0.36,2018-02-06,182,573,YES
Sales Support,Sumatra,7580.32,7017.75,0.47,0.3,2018-02-06,42,62,YES
Retail Sales,Kalimantan,6696.4,6930.04,0.26,0.19,2018-02-06,42,120,NO
E-commerce Sales,Papua,6143.04,9529.09,0.2,0.26,2018-02-06,42,172,NO
Enterprise Sales,Sulawesi,1376.44,4590.32,0.2,0.19,2018-02-06,6,10,NO
International Sales,NTB,4637.32,5766.91,0.18,0.23,2018-02-06,32,137,NO
Sales Administration,Bali,301.84,2525.62,0.32,0.5,2018-02-06,2,6,NO
Sales Engineering,Jawa,1436.56,2153.02,0.5,0.36,2018-02-06,9,20,NO
Sales Operations,Sumatra,14092.2,9021.91,0.26,0.21,2018-02-07,96,140,YES
Inside Sales,Kalimantan,6318.11,4992.48,0.23,0.18,2018-02-07,41,188,YES
Outside Sales,Papua,862.47,6898.66,0.27,0.18,2018-02-07,2,6,NO
Account Management,Sulawesi,12586.66,2444.92,0.27,0.17,2018-02-07,87,406,YES
Business Development,NTB,5588.35,5783.24,0.11,0.17,2018-02-07,38,87,NO
Sales Enablement,Bali,6705.68,3052.82,0.32,0.52,2018-02-07,39,55,YES
Channel Sales,Jawa,1892.02,3121.29,0.38,0.54,2018-02-07,14,35,NO
Key Accounts,Sumatra,1358.14,13015.96,0.37,0.22,2018-02-07,9,29,NO
Sales Analytics,Kalimantan,5305.57,5637.89,0.43,0.32,2018-02-07,38,148,NO
Customer Success,Papua,1672.36,2484.7,0.36,0.22,2018-02-07,6,28,NO
Sales Training,Sulawesi,17028.76,10037.23,0.45,0.3,2018-02-07,173,279,YES
Strategic Partnerships,NTB,1322.5,10341.94,0.18,0.31,2018-02-07,6,27,NO
Sales Support,Bali,5112.43,8361.92,0.38,0.31,2018-02-07,30,94,NO
Retail Sales,Jawa,4181.42,5565.94,0.18,0.18,2018-02-07,29,42,NO
E-commerce Sales,Sumatra,9852.66,10654.76,0.44,0.33,2018-02-07,63,106,NO
Enterprise Sales,Kalimantan,5865.52,5113.55,0.08,0.15,2018-02-07,36,69,YES
International Sales,Papua,13830.57,3488.44,0.25,0.28,2018-02-07,86,139,YES
Sales Administration,Sulawesi,3255.55,2099.45,0.23,0.47,2018-02-07,20,91,YES
Sales Engineering,NTB,4428.56,2708.01,0.59,0.41,2018-02-07,27,70,YES
Sales Operations,Bali,15812.1,3445.56,0.1,0.18,2018-02-08,104,354,YES
Inside Sales,Jawa,9623.93,3370.23,0.27,0.17,2018-02-08,53,105,YES
Outside Sales,Sumatra,16913.99,5891.56,0.18,0.24,2018-02-08,135,414,YES
Account Management,Kalimantan,3992.99,8115.82,0.17,0.18,2018-02-08,24,111,NO
Business Development,Papua,3137.42,3539.36,0.12,0.2,2018-02-08,17,27,NO
Sales Enablement,Sulawesi,3167.46,1994.47,0.32,0.46,2018-02-08,21,73,YES
Channel Sales,NTB,6260.0,2354.04,0.62,0.5,2018-02-08,39,179,YES
Key Accounts,Bali,13457.12,12352.86,0.12,0.31,2018-02-08,93,419,YES
Sales Analytics,Jawa,8015.02,11338.18,0.32,0.24,2018-02-08,47,193,NO
Customer Success,Sumatra,793.26,8121.91,0.11,0.24,2018-02-08,3,6,NO
Sales Training,Kalimantan,11219.02,6442.58,0.43,0.27,2018-02-08,77,347,YES
Strategic Partnerships,Papua,2129.62,11384.86,0.4,0.35,2018-02-08,12,32,NO
Sales Support,Sulawesi,2839.14,4761.14,0.2,0.38,2018-02-08,14,49,NO
Retail Sales,NTB,7916.04,3815.14,0.14,0.17,2018-02-08,56,153,YES
E-commerce Sales,Bali,4557.98,8264.59,0.23,0.29,2018-02-08,30,90,NO
Enterprise Sales,Jawa,7668.34,4216.18,0.21,0.19,2018-02-08,42,165,YES
International Sales,Sumatra,15550.96,9226.01,0.17,0.24,2018-02-08,96,222,YES
Sales Administration,Kalimantan,2869.54,889.58,0.67,0.45,2018-02-08,17,59,YES
Sales Engineering,Papua,5515.7,2137.77,0.22,0.36,2018-02-08,33,62,YES
Sales Operations,Sulawesi,15564.33,6573.76,0.23,0.17,2018-02-09,104,399,YES
Inside Sales,NTB,918.92,6777.38,0.09,0.16,2018-02-09,8,19,NO
Outside Sales,Bali,8976.38,4796.39,0.21,0.21,2018-02-09,63,276,YES
Account Management,Jawa,6537.49,7110.74,0.17,0.15,2018-02-09,35,134,NO
Business Development,Sumatra,414.36,3926.9,0.24,0.17,2018-02-09,3,12,NO
Sales Enablement,Kalimantan,1646.06,4220.1,0.4,0.46,2018-02-09,6,9,NO
Channel Sales,Papua,4953.46,4013.89,0.72,0.52,2018-02-09,29,113,YES
Key Accounts,Sulawesi,11006.26,8808.8,0.31,0.24,2018-02-09,65,217,YES
Sales Analytics,NTB,19578.64,9224.66,0.39,0.24,2018-02-09,161,718,YES
Customer Success,Bali,10768.07,5370.46,0.4,0.22,2018-02-09,68,308,YES
Sales Training,Jawa,19850.58,7349.0,0.42,0.3,2018-02-09,144,362,YES
Strategic Partnerships,Sumatra,13196.72,11215.84,0.49,0.39,2018-02-09,89,154,YES
Sales Support,Kalimantan,18629.55,8534.36,0.39,0.38,2018-02-09,156,371,YES
Retail Sales,Papua,19238.94,8205.73,0.09,0.24,2018-02-09,164,601,YES
E-commerce Sales,Sulawesi,21897.11,3815.03,0.32,0.26,2018-02-09,138,463,YES
Enterprise Sales,NTB,335.45,6993.76,0.14,0.17,2018-02-09,3,5,NO
International Sales,Bali,10164.28,2876.6,0.32,0.22,2018-02-09,74,131,YES
Sales Administration,Jawa,4709.65,2552.76,0.67,0.47,2018-02-09,29,97,YES
Sales Engineering,Sumatra,3408.91,2483.84,0.38,0.4,2018-02-09,24,76,YES
Sales Operations,Kalimantan,18535.36,10298.66,0.12,0.18,2018-02-10,128,283,YES
Inside Sales,Papua,16455.96,6530.0,0.14,0.16,2018-02-10,147,212,YES
Outside Sales,Sulawesi,4991.42,6891.88,0.23,0.17,2018-02-10,32,85,NO
Account Management,NTB,5284.46,7607.54,0.24,0.2,2018-02-10,33,102,NO
Business Development,Bali,9966.98,3620.68,0.1,0.15,2018-02-10,63,140,YES
Sales Enablement,Jawa,6289.65,3211.92,0.42,0.42,2018-02-10,39,127,YES
Channel Sales,Sumatra,7071.57,2204.19,0.22,0.42,2018-02-10,48,76,YES
Key Accounts,Kalimantan,2142.83,13312.91,0.15,0.22,2018-02-10,9,41,NO
Sales Analytics,Papua,22449.78,12345.68,0.42,0.23,2018-02-10,135,468,YES
Customer Success,Sulawesi,14643.27,4709.61,0.36,0.28,2018-02-10,104,449,YES
Sales Training,NTB,1048.27,5510.09,0.51,0.38,2018-02-10,6,17,NO
Strategic Partnerships,Bali,7496.98,8339.96,0.4,0.29,2018-02-10,45,96,NO
Sales Support,Jawa,10979.75,7498.06,0.45,0.34,2018-02-10,63,239,YES
Retail Sales,Sumatra,17124.84,8199.4,0.21,0.22,2018-02-10,116,429,YES
E-commerce Sales,Kalimantan,6399.79,10915.0,0.32,0.25,2018-02-10,39,93,NO
Enterprise Sales,Papua,7744.39,2929.0,0.25,0.17,2018-02-10,44,145,YES
International Sales,Sulawesi,7969.18,8857.26,0.16,0.25,2018-02-10,56,167,NO
Sales Administration,NTB,865.73,3287.77,0.65,0.47,2018-02-10,5,21,NO
Sales Engineering,Bali,4901.31,1122.14,0.36,0.52,2018-02-10,32,59,YES
Sales Operations,Jawa,7271.66,7131.31,0.18,0.2,2018-02-11,47,148,YES
Inside Sales,Sumatra,10319.83,9419.2,0.16,0.18,2018-02-11,71,142,YES
Outside Sales,Kalimantan,1128.47,3447.9,0.2,0.21,2018-02-11,3,14,NO
Account Management,Papua,10611.16,7923.62,0.2,0.2,2018-02-11,71,280,YES
Business Development,Sulawesi,3984.88,5580.83,0.15,0.19,2018-02-11,24,52,NO
Sales Enablement,NTB,2538.18,3868.81,0.66,0.5,2018-02-11,15,46,NO
Channel Sales,Bali,2134.06,3584.43,0.74,0.56,2018-02-11,9,25,NO
Key Accounts,Jawa,16708.86,8770.82,0.15,0.25,2018-02-11,105,235,YES
Sales Analytics,Sumatra,9414.41,6484.54,0.19,0.25,2018-02-11,53,141,YES
Customer Success,Kalimantan,7299.5,8791.24,0.28,0.24,2018-02-11,48,99,NO
Sales Training,Papua,16475.51,9021.87,0.44,0.38,2018-02-11,113,475,YES
Strategic Partnerships,Sulawesi,7942.05,6428.32,0.33,0.38,2018-02-11,47,153,YES
Sales Support,NTB,10806.93,10088.21,0.39,0.31,2018-02-11,63,149,YES
Retail Sales,Bali,15058.64,5643.25,0.26,0.2,2018-02-11,93,224,YES
E-commerce Sales,Jawa,11392.0,8591.4,0.23,0.32,2018-02-11,80,139,YES
Enterprise Sales,Sumatra,5522.09,8103.98,0.1,0.15,2018-02-11,36,147,NO
International Sales,Kalimantan,7358.83,8797.59,0.32,0.28,2018-02-11,47,186,NO
Sales Administration,Papua,1475.14,2415.46,0.5,0.36,2018-02-11,9,17,NO
Sales Engineering,Sulawesi,445.81,1606.95,0.36,0.43,2018-02-11,2,3,NO
Sales Operations,NTB,18987.95,7847.5,0.15,0.22,2018-02-12,128,433,YES
Inside Sales,Bali,8236.91,10956.8,0.3,0.22,2018-02-12,48,80,NO
Outside Sales,Jawa,2351.07,6768.97,0.13,0.21,2018-02-12,17,27,NO
Account Management,Sumatra,11466.38,6631.2,0.17,0.15,2018-02-12,78,266,YES
Business Development,Kalimantan,5437.87,3704.31,0.26,0.2,2018-02-12,36,131,YES
Sales Enablement,Papua,5650.96,2553.59,0.36,0.54,2018-02-12,35,123,YES
Channel Sales,Sulawesi,279.63,2119.88,0.66,0.58,2018-02-12,2,3,NO
Key Accounts,NTB,22206.94,8567.08,0.33,0.26,2018-02-12,165,402,YES
Sales Analytics,Bali,4773.38,4117.32,0.2,0.26,2018-02-12,32,66,YES
Customer Success,Jawa,2080.12,7135.06,0.18,0.25,2018-02-12,9,38,NO
Sales Training,Sumatra,19453.59,11124.09,0.16,0.3,2018-02-12,120,480,YES
Strategic Partnerships,Kalimantan,7865.48,8581.23,0.44,0.31,2018-02-12,50,170,NO
Sales Support,Papua,13162.1,6462.81,0.45,0.38,2018-02-12,86,323,YES
Retail Sales,Sulawesi,15541.13,11507.74,0.18,0.21,2018-02-12,98,252,YES
E-commerce Sales,NTB,21856.05,5696.71,0.23,0.33,2018-02-12,114,240,YES
Enterprise Sales,Bali,9617.44,6900.95,0.25,0.17,2018-02-12,57,233,YES
International Sales,Jawa,8331.75,6636.64,0.33,0.24,2018-02-12,48,97,YES
Sales Administration,Sumatra,145.37,3435.14,0.58,0.38,2018-02-12,2,5,NO
Sales Engineering,Kalimantan,2881.66,2839.05,0.22,0.4,2018-02-12,17,33,YES
Sales Operations,Papua,9328.57,6271.65,0.16,0.2,2018-02-13,62,101,YES
Inside Sales,Sulawesi,6436.35,4383.81,0.23,0.21,2018-02-13,44,201,YES
Outside Sales,NTB,11402.5,4957.52,0.22,0.23,2018-02-13,80,239,YES
Account Management,Bali,11329.13,6344.35,0.27,0.2,2018-02-13,71,279,YES
Business Development,Jawa,9762.46,5035.7,0.18,0.21,2018-02-13,54,224,YES
Sales Enablement,Sumatra,6410.27,4399.29,0.52,0.52,2018-02-13,42,57,YES
Channel Sales,Kalimantan,305.37,1407.78,0.42,0.56,2018-02-13,2,7,NO
Key Accounts,Papua,12612.96,9673.07,0.14,0.26,2018-02-13,80,153,YES
Sales Analytics,Sulawesi,4934.03,3919.36,0.24,0.22,2018-02-13,32,62,YES
Customer Success,NTB,9944.64,3884.72,0.3,0.22,2018-02-13,66,120,YES
Sales Training,Bali,4838.76,8725.84,0.22,0.34,2018-02-13,29,59,NO
Strategic Partnerships,Jawa,4177.73,3241.06,0.39,0.29,2018-02-13,26,43,YES
Sales Support,Sumatra,11889.63,7537.46,0.2,0.35,2018-02-13,78,304,YES
Retail Sales,Kalimantan,18396.36,7956.0,0.22,0.2,2018-02-13,173,352,YES
E-commerce Sales,Papua,6674.69,13227.26,0.29,0.31,2018-02-13,41,169,NO
Enterprise Sales,Sulawesi,6123.08,5253.39,0.15,0.19,2018-02-13,38,88,YES
International Sales,NTB,4604.04,8736.68,0.14,0.2,2018-02-13,29,70,NO
Sales Administration,Bali,1388.16,2198.12,0.23,0.41,2018-02-13,8,26,NO
Sales Engineering,Jawa,4209.08,1918.1,0.34,0.41,2018-02-13,24,108,YES
Sales Operations,Sumatra,14148.2,6650.1,0.14,0.16,2018-02-14,101,244,YES
Inside Sales,Kalimantan,9128.59,7948.96,0.26,0.22,2018-02-14,53,110,YES
Outside Sales,Papua,14786.86,8309.5,0.18,0.18,2018-02-14,96,186,YES
Account Management,Sulawesi,8705.59,6579.16,0.18,0.19,2018-02-14,53,89,YES
Business Development,NTB,8077.03,5192.03,0.25,0.16,2018-02-14,53,234,YES
Sales Enablement,Bali,4158.0,2153.2,0.52,0.54,2018-02-14,26,55,YES
Channel Sales,Jawa,2306.27,4287.51,0.44,0.52,2018-02-14,12,46,NO
Key Accounts,Sumatra,22141.22,9380.14,0.34,0.24,2018-02-14,155,554,YES
Sales Analytics,Kalimantan,18329.31,6898.25,0.25,0.25,2018-02-14,158,571,YES
Customer Success,Papua,2569.7,7041.76,0.1,0.22,2018-02-14,17,39,NO
Sales Training,Sulawesi,8159.49,10880.89,0.43,0.36,2018-02-14,56,213,NO
Strategic Partnerships,NTB,19655.91,10989.72,0.23,0.39,2018-02-14,122,429,YES
Sales Support,Bali,8359.6,7255.15,0.52,0.33,2018-02-14,56,86,YES
Retail Sales,Jawa,18522.9,4054.68,0.32,0.18,2018-02-14,125,526,YES
E-commerce Sales,Sumatra,3485.54,11588.74,0.15,0.3,2018-02-14,23,91,NO
Enterprise Sales,Kalimantan,9502.27,8741.43,0.2,0.16,2018-02-14,62,155,YES
International Sales,Papua,9140.62,3494.97,0.37,0.22,2018-02-14,62,164,YES
Sales Administration,Sulawesi,1251.09,2129.17,0.49,0.41,2018-02-14,6,16,NO
Sales Engineering,NTB,5526.97,2621.68,0.22,0.45,2018-02-14,33,62,YES
Sales Operations,Bali,9675.2,5650.13,0.29,0.2,2018-02-15,53,95,YES
Inside Sales,Jawa,6544.82,7437.87,0.1,0.18,2018-02-15,44,73,NO
Outside Sales,Sumatra,6600.17,8174.52,0.25,0.23,2018-02-15,36,102,NO
Account Management,Kalimantan,4891.14,7410.15,0.21,0.19,2018-02-15,29,111,NO
Business Development,Papua,9731.99,7512.05,0.15,0.2,2018-02-15,60,129,YES
Sales Enablement,Sulawesi,3702.67,2990.27,0.2,0.58,2018-02-15,24,63,YES
Channel Sales,NTB,2529.25,3952.91,0.28,0.48,2018-02-15,14,40,NO
Key Accounts,Bali,16963.54,10239.01,0.2,0.25,2018-02-15,177,273,YES
Sales Analytics,Jawa,13713.86,5698.24,0.24,0.24,2018-02-15,93,419,YES
Customer Success,Sumatra,7667.08,5204.77,0.13,0.3,2018-02-15,42,85,YES
Sales Training,Kalimantan,7672.34,11738.81,0.44,0.29,2018-02-15,42,79,NO
Strategic Partnerships,Papua,1642.07,4674.33,0.51,0.33,2018-02-15,8,14,NO
Sales Support,Sulawesi,9478.15,7618.21,0.17,0.31,2018-02-15,65,253,YES
Retail Sales,NTB,1312.13,5872.84,0.23,0.17,2018-02-15,8,23,NO
E-commerce Sales,Bali,21881.48,7078.3,0.42,0.22,2018-02-15,159,521,YES
Enterprise Sales,Jawa,5101.22,4727.2,0.09,0.15,2018-02-15,29,81,YES
International Sales,Sumatra,14178.26,6538.93,0.11,0.21,2018-02-15,96,156,YES
Sales Administration,Kalimantan,1556.91,1353.6,0.29,0.4,2018-02-15,11,43,YES
Sales Engineering,Papua,3212.86,3122.03,0.43,0.43,2018-02-15,21,89,YES
Sales Operations,Sulawesi,13812.46,4794.88,0.29,0.22,2018-02-16,86,169,YES
Inside Sales,NTB,13464.11,3394.3,0.14,0.18,2018-02-16,90,242,YES
Outside Sales,Bali,10737.16,2983.93,0.09,0.24,2018-02-16,66,271,YES
Account Management,Jawa,11641.34,6341.26,0.08,0.2,2018-02-16,81,327,YES
Business Development,Sumatra,877.61,4657.46,0.1,0.15,2018-02-16,3,9,NO
Sales Enablement,Kalimantan,2031.32,2647.8,0.7,0.56,2018-02-16,11,22,NO
Channel Sales,Papua,6658.7,3052.94,0.66,0.48,2018-02-16,39,134,YES
Key Accounts,Sulawesi,13646.3,6934.36,0.15,0.22,2018-02-16,83,200,YES
Sales Analytics,NTB,4394.05,9872.68,0.25,0.33,2018-02-16,24,53,NO
Customer Success,Bali,12956.51,4075.61,0.37,0.25,2018-02-16,84,153,YES
Sales Training,Jawa,4358.43,6230.14,0.47,0.34,2018-02-16,26,37,NO
Strategic Partnerships,Sumatra,10218.58,11874.35,0.42,0.27,2018-02-16,65,157,NO
Sales Support,Kalimantan,1204.63,3958.9,0.36,0.29,2018-02-16,8,14,NO
Retail Sales,Papua,17209.53,4216.82,0.18,0.21,2018-02-16,173,737,YES
E-commerce Sales,Sulawesi,6766.99,11818.17,0.18,0.28,2018-02-16,36,75,NO
Enterprise Sales,NTB,4279.36,5214.64,0.27,0.15,2018-02-16,24,106,NO
International Sales,Bali,4769.1,3088.94,0.14,0.23,2018-02-16,32,146,YES
Sales Administration,Jawa,4524.14,1333.04,0.41,0.43,2018-02-16,26,85,YES
Sales Engineering,Sumatra,4833.97,1322.42,0.29,0.38,2018-02-16,29,81,YES
Sales Operations,Kalimantan,8194.59,6140.2,0.2,0.19,2018-02-17,56,96,YES
Inside Sales,Papua,3109.68,7012.37,0.16,0.17,2018-02-17,20,41,NO
Outside Sales,Sulawesi,9011.16,4207.12,0.1,0.18,2018-02-17,59,159,YES
Account Management,NTB,9205.6,5388.8,0.08,0.17,2018-02-17,54,143,YES
Business Development,Bali,4728.13,2279.07,0.26,0.17,2018-02-17,32,142,YES
Sales Enablement,Jawa,5450.54,3927.01,0.62,0.48,2018-02-17,38,123,YES
Channel Sales,Sumatra,3596.13,2538.02,0.2,0.5,2018-02-17,24,79,YES
Key Accounts,Kalimantan,2090.41,4203.0,0.17,0.3,2018-02-17,14,35,NO
Sales Analytics,Papua,2428.63,7447.0,0.4,0.29,2018-02-17,15,26,NO
Customer Success,Sulawesi,13089.49,9690.91,0.21,0.28,2018-02-17,86,345,YES
Sales Training,NTB,12173.67,5434.06,0.4,0.29,2018-02-17,74,172,YES
Strategic Partnerships,Bali,13309.07,6794.48,0.34,0.35,2018-02-17,90,194,YES
Sales Support,Jawa,14771.43,12564.18,0.47,0.31,2018-02-17,98,200,YES
Retail Sales,Sumatra,9317.74,3469.54,0.18,0.18,2018-02-17,59,160,YES
E-commerce Sales,Kalimantan,3622.07,4590.5,0.29,0.22,2018-02-17,18,53,NO
Enterprise Sales,Papua,4121.46,4873.39,0.13,0.19,2018-02-17,29,129,NO
International Sales,Sulawesi,12677.72,7138.48,0.31,0.27,2018-02-17,86,133,YES
Sales Administration,NTB,3273.03,1237.05,0.2,0.38,2018-02-17,20,66,YES
Sales Engineering,Bali,4385.74,3220.51,0.36,0.41,2018-02-17,26,53,YES
Sales Operations,Jawa,9911.86,9911.38,0.1,0.21,2018-02-18,62,270,YES
Inside Sales,Sumatra,3959.1,6456.94,0.17,0.18,2018-02-18,27,110,NO
Outside Sales,Kalimantan,18935.77,4779.47,0.14,0.18,2018-02-18,182,396,YES
Account Management,Papua,10337.33,4688.68,0.13,0.17,2018-02-18,74,268,YES
Business Development,Sulawesi,12638.0,2246.85,0.24,0.2,2018-02-18,87,244,YES
Sales Enablement,NTB,981.14,3690.09,0.36,0.5,2018-02-18,5,12,NO
Channel Sales,Bali,3322.82,3251.43,0.28,0.56,2018-02-18,20,87,YES
Key Accounts,Jawa,646.65,13513.39,0.2,0.23,2018-02-18,2,7,NO
Sales Analytics,Sumatra,18518.15,7009.81,0.34,0.29,2018-02-18,135,346,YES
Customer Success,Kalimantan,9008.19,7523.71,0.34,0.29,2018-02-18,62,192,YES
Sales Training,Papua,19279.82,9275.29,0.35,0.33,2018-02-18,176,316,YES
Strategic Partnerships,Sulawesi,9601.47,11331.07,0.34,0.31,2018-02-18,65,286,NO
Sales Support,NTB,2606.92,6871.84,0.3,0.26,2018-02-18,15,61,NO
Retail Sales,Bali,11805.01,7367.8,0.26,0.24,2018-02-18,71,196,YES
E-commerce Sales,Jawa,17530.09,5949.2,0.36,0.23,2018-02-18,110,469,YES
Enterprise Sales,Sumatra,1076.44,4547.41,0.15,0.2,2018-02-18,6,21,NO
International Sales,Kalimantan,1618.69,5284.8,0.33,0.22,2018-02-18,8,24,NO
Sales Administration,Papua,4068.74,1057.61,0.5,0.54,2018-02-18,29,133,YES
Sales Engineering,Sulawesi,2179.85,2538.76,0.2,0.47,2018-02-18,9,32,NO
Sales Operations,NTB,15829.27,9409.12,0.09,0.19,2018-02-19,90,399,YES
Inside Sales,Bali,13948.13,8578.66,0.3,0.23,2018-02-19,84,220,YES
Outside Sales,Jawa,16045.58,11693.92,0.16,0.18,2018-02-19,92,343,YES
Account Management,Sumatra,12217.59,5348.79,0.21,0.2,2018-02-19,83,209,YES
Business Development,Kalimantan,14343.26,8007.88,0.07,0.16,2018-02-19,99,316,YES
Sales Enablement,Papua,1410.5,1155.01,0.52,0.52,2018-02-19,9,36,YES
Channel Sales,Sulawesi,3155.11,3294.09,0.64,0.5,2018-02-19,20,38,NO
Key Accounts,NTB,13256.42,11976.19,0.24,0.31,2018-02-19,80,135,YES
Sales Analytics,Bali,22040.28,12094.85,0.33,0.31,2018-02-19,131,274,YES
Customer Success,Jawa,13229.89,2956.54,0.27,0.25,2018-02-19,89,363,YES
Sales Training,Sumatra,18144.05,10355.56,0.14,0.34,2018-02-19,170,358,YES
Strategic Partnerships,Kalimantan,19667.18,5343.75,0.45,0.34,2018-02-19,141,391,YES
Sales Support,Papua,1776.6,5904.14,0.35,0.36,2018-02-19,6,27,NO
Retail Sales,Sulawesi,1625.51,7134.12,0.09,0.18,2018-02-19,8,32,NO
E-commerce Sales,NTB,3415.39,10640.61,0.33,0.28,2018-02-19,18,40,NO
Enterprise Sales,Bali,5163.7,7867.6,0.21,0.19,2018-02-19,32,80,NO
International Sales,Jawa,7587.14,8587.85,0.36,0.28,2018-02-19,48,183,NO
Sales Administration,Sumatra,570.22,2610.07,0.43,0.49,2018-02-19,2,6,NO
Sales Engineering,Kalimantan,2902.54,3155.6,0.23,0.47,2018-02-19,17,68,NO
Sales Operations,Papua,8440.6,8815.3,0.26,0.23,2018-02-20,53,219,NO
Inside Sales,Sulawesi,6149.2,3220.99,0.2,0.18,2018-02-20,35,158,YES
Outside Sales,NTB,6377.15,8268.12,0.18,0.22,2018-02-20,39,93,NO
Account Management,Bali,10012.91,8846.46,0.24,0.15,2018-02-20,63,115,YES
Business Development,Jawa,5297.0,7680.1,0.24,0.21,2018-02-20,35,60,NO
Sales Enablement,Sumatra,2750.08,1916.17,0.76,0.56,2018-02-20,15,63,YES
Channel Sales,Kalimantan,6768.5,3328.65,0.68,0.54,2018-02-20,39,166,YES
Key Accounts,Papua,17711.48,9803.97,0.23,0.22,2018-02-20,158,245,YES
Sales Analytics,Sulawesi,8302.16,7876.82,0.35,0.32,2018-02-20,50,224,YES
Customer Success,NTB,11704.07,5564.3,0.24,0.24,2018-02-20,83,187,YES
Sales Training,Bali,2857.59,4479.23,0.17,0.35,2018-02-20,21,64,NO
Strategic Partnerships,Jawa,5762.92,7554.1,0.51,0.33,2018-02-20,36,127,NO
Sales Support,Sumatra,12848.47,6825.76,0.52,0.38,2018-02-20,87,149,YES
Retail Sales,Kalimantan,12987.05,11391.05,0.24,0.18,2018-02-20,92,347,YES
E-commerce Sales,Papua,12285.2,7340.71,0.31,0.29,2018-02-20,77,177,YES
Enterprise Sales,Sulawesi,10949.4,3413.27,0.1,0.14,2018-02-20,72,142,YES
International Sales,NTB,1560.1,3961.08,0.31,0.29,2018-02-20,6,12,NO
Sales Administration,Bali,2456.21,2368.15,0.25,0.5,2018-02-20,17,57,YES
Sales Engineering,Jawa,721.17,1097.66,0.41,0.47,2018-02-20,2,7,NO
Sales Operations,Sumatra,3936.15,6262.79,0.24,0.18,2018-02-21,21,46,NO
Inside Sales,Kalimantan,1797.23,9783.09,0.19,0.18,2018-02-21,9,29,NO
Outside Sales,Papua,6434.03,6474.42,0.11,0.22,2018-02-21,35,126,NO
Account Management,Sulawesi,10550.97,5418.0,0.12,0.16,2018-02-21,65,226,YES
Business Development,NTB,4975.45,5057.71,0.1,0.15,2018-02-21,29,44,NO
Sales Enablement,Bali,4933.17,3705.08,0.78,0.46,2018-02-21,30,134,YES
Channel Sales,Jawa,3715.22,1493.78,0.54,0.48,2018-02-21,24,106,YES
Key Accounts,Sumatra,19304.93,9590.09,0.21,0.26,2018-02-21,158,310,YES
Sales Analytics,Kalimantan,10405.84,9396.25,0.17,0.23,2018-02-21,65,137,YES
Customer Success,Papua,9437.96,3089.07,0.29,0.25,2018-02-21,65,163,YES
Sales Training,Sulawesi,7272.25,12220.42,0.44,0.34,2018-02-21,47,199,NO
Strategic Partnerships,NTB,6066.04,10179.07,0.45,0.31,2018-02-21,38,88,NO
Sales Support,Bali,15945.37,9475.92,0.25,0.39,2018-02-21,98,255,YES
Retail Sales,Jawa,13480.9,7380.0,0.19,0.22,2018-02-21,84,239,YES
E-commerce Sales,Sumatra,2153.72,6590.32,0.13,0.23,2018-02-21,14,19,NO
Enterprise Sales,Kalimantan,4545.92,4244.36,0.14,0.16,2018-02-21,24,58,YES
International Sales,Papua,8235.86,7640.32,0.12,0.23,2018-02-21,56,227,YES
Sales Administration,Sulawesi,2046.76,3093.5,0.25,0.54,2018-02-21,12,24,NO
Sales Engineering,NTB,975.4,2474.62,0.45,0.49,2018-02-21,5,21,NO
Sales Operations,Bali,3916.15,8240.47,0.29,0.2,2018-02-22,21,60,NO
